FACT_SALES_ID,INVOICE_ID,CUSTOMER_ID,TRACK_ID,INVOICE_DATE_KEY,UNIT_PRICE,QUANTITY,EXTENDED_AMOUNT
611,114,22,215,20220513,0.99,1,0.99
612,114,22,217,20220513,0.99,1,0.99
613,114,22,219,20220513,0.99,1,0.99
614,114,22,221,20220513,0.99,1,0.99
615,115,26,225,20220514,0.99,1,0.99
616,115,26,229,20220514,0.99,1,0.99
617,115,26,233,20220514,0.99,1,0.99
618,115,26,237,20220514,0.99,1,0.99
619,115,26,241,20220514,0.99,1,0.99
620,115,26,245,20220514,0.99,1,0.99
621,116,32,251,20220517,0.99,1,0.99
622,116,32,257,20220517,0.99,1,0.99
623,116,32,263,20220517,0.99,1,0.99
624,116,32,269,20220517,0.99,1,0.99
625,116,32,275,20220517,0.99,1,0.99
626,116,32,281,20220517,0.99,1,0.99
627,116,32,287,20220517,0.99,1,0.99
628,116,32,293,20220517,0.99,1,0.99
629,116,32,299,20220517,0.99,1,0.99
630,117,41,308,20220522,0.99,1,0.99
631,117,41,317,20220522,0.99,1,0.99
632,117,41,326,20220522,0.99,1,0.99
633,117,41,335,20220522,0.99,1,0.99
634,117,41,344,20220522,0.99,1,0.99
635,117,41,353,20220522,0.99,1,0.99
636,117,41,362,20220522,0.99,1,0.99
637,117,41,371,20220522,0.99,1,0.99
638,117,41,380,20220522,0.99,1,0.99
639,117,41,389,20220522,0.99,1,0.99
640,117,41,398,20220522,0.99,1,0.99
641,117,41,407,20220522,0.99,1,0.99
642,117,41,416,20220522,0.99,1,0.99
643,117,41,425,20220522,0.99,1,0.99
644,118,55,439,20220530,0.99,1,0.99
645,119,56,440,20220612,0.99,1,0.99
646,119,56,441,20220612,0.99,1,0.99
647,120,58,443,20220612,0.99,1,0.99
648,120,58,445,20220612,0.99,1,0.99
649,121,1,447,20220613,0.99,1,0.99
650,121,1,449,20220613,0.99,1,0.99
651,121,1,451,20220613,0.99,1,0.99
652,121,1,453,20220613,0.99,1,0.99
653,122,5,457,20220614,0.99,1,0.99
654,122,5,461,20220614,0.99,1,0.99
655,122,5,465,20220614,0.99,1,0.99
656,122,5,469,20220614,0.99,1,0.99
657,122,5,473,20220614,0.99,1,0.99
658,122,5,477,20220614,0.99,1,0.99
659,123,11,483,20220617,0.99,1,0.99
660,123,11,489,20220617,0.99,1,0.99
661,123,11,495,20220617,0.99,1,0.99
662,123,11,501,20220617,0.99,1,0.99
663,123,11,507,20220617,0.99,1,0.99
664,123,11,513,20220617,0.99,1,0.99
665,123,11,519,20220617,0.99,1,0.99
666,123,11,525,20220617,0.99,1,0.99
667,123,11,531,20220617,0.99,1,0.99
668,124,20,540,20220622,0.99,1,0.99
669,124,20,549,20220622,0.99,1,0.99
670,124,20,558,20220622,0.99,1,0.99
671,124,20,567,20220622,0.99,1,0.99
672,124,20,576,20220622,0.99,1,0.99
673,124,20,585,20220622,0.99,1,0.99
674,124,20,594,20220622,0.99,1,0.99
675,124,20,603,20220622,0.99,1,0.99
676,124,20,612,20220622,0.99,1,0.99
677,124,20,621,20220622,0.99,1,0.99
678,124,20,630,20220622,0.99,1,0.99
679,124,20,639,20220622,0.99,1,0.99
680,124,20,648,20220622,0.99,1,0.99
681,124,20,657,20220622,0.99,1,0.99
682,125,34,671,20220630,0.99,1,0.99
683,126,35,672,20220713,0.99,1,0.99
684,126,35,673,20220713,0.99,1,0.99
685,127,37,675,20220713,0.99,1,0.99
686,127,37,677,20220713,0.99,1,0.99
687,128,39,679,20220714,0.99,1,0.99
688,128,39,681,20220714,0.99,1,0.99
689,128,39,683,20220714,0.99,1,0.99
690,128,39,685,20220714,0.99,1,0.99
691,129,43,689,20220715,0.99,1,0.99
692,129,43,693,20220715,0.99,1,0.99
693,129,43,697,20220715,0.99,1,0.99
694,129,43,701,20220715,0.99,1,0.99
695,129,43,705,20220715,0.99,1,0.99
696,129,43,709,20220715,0.99,1,0.99
697,130,49,715,20220718,0.99,1,0.99
698,130,49,721,20220718,0.99,1,0.99
699,130,49,727,20220718,0.99,1,0.99
700,130,49,733,20220718,0.99,1,0.99
701,130,49,739,20220718,0.99,1,0.99
702,130,49,745,20220718,0.99,1,0.99
703,130,49,751,20220718,0.99,1,0.99
704,130,49,757,20220718,0.99,1,0.99
705,130,49,763,20220718,0.99,1,0.99
706,131,58,772,20220723,0.99,1,0.99
707,131,58,781,20220723,0.99,1,0.99
708,131,58,790,20220723,0.99,1,0.99
709,131,58,799,20220723,0.99,1,0.99
710,131,58,808,20220723,0.99,1,0.99
711,131,58,817,20220723,0.99,1,0.99
712,131,58,826,20220723,0.99,1,0.99
713,131,58,835,20220723,0.99,1,0.99
714,131,58,844,20220723,0.99,1,0.99
715,131,58,853,20220723,0.99,1,0.99
716,131,58,862,20220723,0.99,1,0.99
717,131,58,871,20220723,0.99,1,0.99
718,131,58,880,20220723,0.99,1,0.99
719,131,58,889,20220723,0.99,1,0.99
720,132,13,903,20220731,0.99,1,0.99
721,133,14,904,20220813,0.99,1,0.99
722,133,14,905,20220813,0.99,1,0.99
723,134,16,907,20220813,0.99,1,0.99
724,134,16,909,20220813,0.99,1,0.99
725,135,18,911,20220814,0.99,1,0.99
726,135,18,913,20220814,0.99,1,0.99
727,135,18,915,20220814,0.99,1,0.99
728,135,18,917,20220814,0.99,1,0.99
729,136,22,921,20220815,0.99,1,0.99
730,136,22,925,20220815,0.99,1,0.99
731,136,22,929,20220815,0.99,1,0.99
732,136,22,933,20220815,0.99,1,0.99
733,136,22,937,20220815,0.99,1,0.99
734,136,22,941,20220815,0.99,1,0.99
735,137,28,947,20220818,0.99,1,0.99
736,137,28,953,20220818,0.99,1,0.99
737,137,28,959,20220818,0.99,1,0.99
738,137,28,965,20220818,0.99,1,0.99
739,137,28,971,20220818,0.99,1,0.99
740,137,28,977,20220818,0.99,1,0.99
741,137,28,983,20220818,0.99,1,0.99
742,137,28,989,20220818,0.99,1,0.99
743,137,28,995,20220818,0.99,1,0.99
744,138,37,1004,20220823,0.99,1,0.99
745,138,37,1013,20220823,0.99,1,0.99
746,138,37,1022,20220823,0.99,1,0.99
747,138,37,1031,20220823,0.99,1,0.99
748,138,37,1040,20220823,0.99,1,0.99
749,138,37,1049,20220823,0.99,1,0.99
750,138,37,1058,20220823,0.99,1,0.99
751,138,37,1067,20220823,0.99,1,0.99
752,138,37,1076,20220823,0.99,1,0.99
753,138,37,1085,20220823,0.99,1,0.99
754,138,37,1094,20220823,0.99,1,0.99
755,138,37,1103,20220823,0.99,1,0.99
756,138,37,1112,20220823,0.99,1,0.99
757,138,37,1121,20220823,0.99,1,0.99
758,139,51,1135,20220831,0.99,1,0.99
759,140,52,1136,20220913,0.99,1,0.99
760,140,52,1137,20220913,0.99,1,0.99
761,141,54,1139,20220913,0.99,1,0.99
762,141,54,1141,20220913,0.99,1,0.99
763,142,56,1143,20220914,0.99,1,0.99
764,142,56,1145,20220914,0.99,1,0.99
765,142,56,1147,20220914,0.99,1,0.99
766,142,56,1149,20220914,0.99,1,0.99
767,143,1,1153,20220915,0.99,1,0.99
768,143,1,1157,20220915,0.99,1,0.99
769,143,1,1161,20220915,0.99,1,0.99
770,143,1,1165,20220915,0.99,1,0.99
771,143,1,1169,20220915,0.99,1,0.99
772,143,1,1173,20220915,0.99,1,0.99
773,144,7,1179,20220918,0.99,1,0.99
774,144,7,1185,20220918,0.99,1,0.99
775,144,7,1191,20220918,0.99,1,0.99
776,144,7,1197,20220918,0.99,1,0.99
777,144,7,1203,20220918,0.99,1,0.99
778,144,7,1209,20220918,0.99,1,0.99
779,144,7,1215,20220918,0.99,1,0.99
780,144,7,1221,20220918,0.99,1,0.99
781,144,7,1227,20220918,0.99,1,0.99
782,145,16,1236,20220923,0.99,1,0.99
783,145,16,1245,20220923,0.99,1,0.99
784,145,16,1254,20220923,0.99,1,0.99
785,145,16,1263,20220923,0.99,1,0.99
786,145,16,1272,20220923,0.99,1,0.99
787,145,16,1281,20220923,0.99,1,0.99
788,145,16,1290,20220923,0.99,1,0.99
789,145,16,1299,20220923,0.99,1,0.99
790,145,16,1308,20220923,0.99,1,0.99
791,145,16,1317,20220923,0.99,1,0.99
792,145,16,1326,20220923,0.99,1,0.99
793,145,16,1335,20220923,0.99,1,0.99
794,145,16,1344,20220923,0.99,1,0.99
795,145,16,1353,20220923,0.99,1,0.99
796,146,30,1367,20221001,0.99,1,0.99
797,147,31,1368,20221014,0.99,1,0.99
798,147,31,1369,20221014,0.99,1,0.99
799,148,33,1371,20221014,0.99,1,0.99
800,148,33,1373,20221014,0.99,1,0.99
801,149,35,1375,20221015,0.99,1,0.99
802,149,35,1377,20221015,0.99,1,0.99
803,149,35,1379,20221015,0.99,1,0.99
804,149,35,1381,20221015,0.99,1,0.99
805,150,39,1385,20221016,0.99,1,0.99
806,150,39,1389,20221016,0.99,1,0.99
807,150,39,1393,20221016,0.99,1,0.99
808,150,39,1397,20221016,0.99,1,0.99
809,150,39,1401,20221016,0.99,1,0.99
810,150,39,1405,20221016,0.99,1,0.99
811,151,45,1411,20221019,0.99,1,0.99
812,151,45,1417,20221019,0.99,1,0.99
813,151,45,1423,20221019,0.99,1,0.99
814,151,45,1429,20221019,0.99,1,0.99
815,151,45,1435,20221019,0.99,1,0.99
816,151,45,1441,20221019,0.99,1,0.99
817,151,45,1447,20221019,0.99,1,0.99
818,151,45,1453,20221019,0.99,1,0.99
819,151,45,1459,20221019,0.99,1,0.99
820,152,54,1468,20221024,0.99,1,0.99
821,152,54,1477,20221024,0.99,1,0.99
822,152,54,1486,20221024,0.99,1,0.99
823,152,54,1495,20221024,0.99,1,0.99
824,152,54,1504,20221024,0.99,1,0.99
825,152,54,1513,20221024,0.99,1,0.99
826,152,54,1522,20221024,0.99,1,0.99
827,152,54,1531,20221024,0.99,1,0.99
828,152,54,1540,20221024,0.99,1,0.99
829,152,54,1549,20221024,0.99,1,0.99
830,152,54,1558,20221024,0.99,1,0.99
831,152,54,1567,20221024,0.99,1,0.99
832,152,54,1576,20221024,0.99,1,0.99
833,152,54,1585,20221024,0.99,1,0.99
834,153,9,1599,20221101,0.99,1,0.99
835,154,10,1600,20221114,0.99,1,0.99
836,154,10,1601,20221114,0.99,1,0.99
837,155,12,1603,20221114,0.99,1,0.99
838,155,12,1605,20221114,0.99,1,0.99
839,156,14,1607,20221115,0.99,1,0.99
840,156,14,1609,20221115,0.99,1,0.99
841,156,14,1611,20221115,0.99,1,0.99
842,156,14,1613,20221115,0.99,1,0.99
843,157,18,1617,20221116,0.99,1,0.99
844,157,18,1621,20221116,0.99,1,0.99
845,157,18,1625,20221116,0.99,1,0.99
846,157,18,1629,20221116,0.99,1,0.99
847,157,18,1633,20221116,0.99,1,0.99
848,157,18,1637,20221116,0.99,1,0.99
849,158,24,1643,20221119,0.99,1,0.99
850,158,24,1649,20221119,0.99,1,0.99
851,158,24,1655,20221119,0.99,1,0.99
852,158,24,1661,20221119,0.99,1,0.99
853,158,24,1667,20221119,0.99,1,0.99
854,158,24,1673,20221119,0.99,1,0.99
855,158,24,1679,20221119,0.99,1,0.99
856,158,24,1685,20221119,0.99,1,0.99
857,158,24,1691,20221119,0.99,1,0.99
858,159,33,1700,20221124,0.99,1,0.99
859,159,33,1709,20221124,0.99,1,0.99
860,159,33,1718,20221124,0.99,1,0.99
861,159,33,1727,20221124,0.99,1,0.99
862,159,33,1736,20221124,0.99,1,0.99
863,159,33,1745,20221124,0.99,1,0.99
864,159,33,1754,20221124,0.99,1,0.99
865,159,33,1763,20221124,0.99,1,0.99
866,159,33,1772,20221124,0.99,1,0.99
867,159,33,1781,20221124,0.99,1,0.99
868,159,33,1790,20221124,0.99,1,0.99
869,159,33,1799,20221124,0.99,1,0.99
870,159,33,1808,20221124,0.99,1,0.99
871,159,33,1817,20221124,0.99,1,0.99
872,160,47,1831,20221202,0.99,1,0.99
873,161,48,1832,20221215,0.99,1,0.99
874,161,48,1833,20221215,0.99,1,0.99
875,162,50,1835,20221215,0.99,1,0.99
876,162,50,1837,20221215,0.99,1,0.99
877,163,52,1839,20221216,0.99,1,0.99
878,163,52,1841,20221216,0.99,1,0.99
879,163,52,1843,20221216,0.99,1,0.99
880,163,52,1845,20221216,0.99,1,0.99
881,164,56,1849,20221217,0.99,1,0.99
882,164,56,1853,20221217,0.99,1,0.99
883,164,56,1857,20221217,0.99,1,0.99
884,164,56,1861,20221217,0.99,1,0.99
885,164,56,1865,20221217,0.99,1,0.99
886,164,56,1869,20221217,0.99,1,0.99
887,165,3,1875,20221220,0.99,1,0.99
888,165,3,1881,20221220,0.99,1,0.99
889,165,3,1887,20221220,0.99,1,0.99
890,165,3,1893,20221220,0.99,1,0.99
891,165,3,1899,20221220,0.99,1,0.99
892,165,3,1905,20221220,0.99,1,0.99
893,165,3,1911,20221220,0.99,1,0.99
894,165,3,1917,20221220,0.99,1,0.99
895,165,3,1923,20221220,0.99,1,0.99
896,166,12,1932,20221225,0.99,1,0.99
897,166,12,1941,20221225,0.99,1,0.99
898,166,12,1950,20221225,0.99,1,0.99
899,166,12,1959,20221225,0.99,1,0.99
900,166,12,1968,20221225,0.99,1,0.99
901,166,12,1977,20221225,0.99,1,0.99
902,166,12,1986,20221225,0.99,1,0.99
903,166,12,1995,20221225,0.99,1,0.99
904,166,12,2004,20221225,0.99,1,0.99
905,166,12,2013,20221225,0.99,1,0.99
906,166,12,2022,20221225,0.99,1,0.99
907,166,12,2031,20221225,0.99,1,0.99
908,166,12,2040,20221225,0.99,1,0.99
909,166,12,2049,20221225,0.99,1,0.99
910,167,26,2063,20230102,0.99,1,0.99
911,168,27,2064,20230115,0.99,1,0.99
912,168,27,2065,20230115,0.99,1,0.99
913,169,29,2067,20230115,0.99,1,0.99
914,169,29,2069,20230115,0.99,1,0.99
915,170,31,2071,20230116,0.99,1,0.99
916,170,31,2073,20230116,0.99,1,0.99
917,170,31,2075,20230116,0.99,1,0.99
918,170,31,2077,20230116,0.99,1,0.99
919,171,35,2081,20230117,0.99,1,0.99
920,171,35,2085,20230117,0.99,1,0.99
921,171,35,2089,20230117,0.99,1,0.99
922,171,35,2093,20230117,0.99,1,0.99
923,171,35,2097,20230117,0.99,1,0.99
924,171,35,2101,20230117,0.99,1,0.99
925,172,41,2107,20230120,0.99,1,0.99
926,172,41,2113,20230120,0.99,1,0.99
927,172,41,2119,20230120,0.99,1,0.99
928,172,41,2125,20230120,0.99,1,0.99
929,172,41,2131,20230120,0.99,1,0.99
930,172,41,2137,20230120,0.99,1,0.99
931,172,41,2143,20230120,0.99,1,0.99
932,172,41,2149,20230120,0.99,1,0.99
933,172,41,2155,20230120,0.99,1,0.99
934,173,50,2164,20230125,0.99,1,0.99
935,173,50,2173,20230125,0.99,1,0.99
936,173,50,2182,20230125,0.99,1,0.99
937,173,50,2191,20230125,0.99,1,0.99
938,173,50,2200,20230125,0.99,1,0.99
939,173,50,2209,20230125,0.99,1,0.99
940,173,50,2218,20230125,0.99,1,0.99
941,173,50,2227,20230125,0.99,1,0.99
942,173,50,2236,20230125,0.99,1,0.99
943,173,50,2245,20230125,0.99,1,0.99
944,173,50,2254,20230125,0.99,1,0.99
945,173,50,2263,20230125,0.99,1,0.99
946,173,50,2272,20230125,0.99,1,0.99
947,173,50,2281,20230125,0.99,1,0.99
948,174,5,2295,20230202,0.99,1,0.99
949,175,6,2296,20230215,0.99,1,0.99
950,175,6,2297,20230215,0.99,1,0.99
951,176,8,2299,20230215,0.99,1,0.99
952,176,8,2301,20230215,0.99,1,0.99
953,177,10,2303,20230216,0.99,1,0.99
954,177,10,2305,20230216,0.99,1,0.99
955,177,10,2307,20230216,0.99,1,0.99
956,177,10,2309,20230216,0.99,1,0.99
957,178,14,2313,20230217,0.99,1,0.99
958,178,14,2317,20230217,0.99,1,0.99
959,178,14,2321,20230217,0.99,1,0.99
960,178,14,2325,20230217,0.99,1,0.99
961,178,14,2329,20230217,0.99,1,0.99
962,178,14,2333,20230217,0.99,1,0.99
963,179,20,2339,20230220,0.99,1,0.99
964,179,20,2345,20230220,0.99,1,0.99
965,179,20,2351,20230220,0.99,1,0.99
966,179,20,2357,20230220,0.99,1,0.99
967,179,20,2363,20230220,0.99,1,0.99
968,179,20,2369,20230220,0.99,1,0.99
969,179,20,2375,20230220,0.99,1,0.99
970,179,20,2381,20230220,0.99,1,0.99
971,179,20,2387,20230220,0.99,1,0.99
972,180,29,2396,20230225,0.99,1,0.99
973,180,29,2405,20230225,0.99,1,0.99
974,180,29,2414,20230225,0.99,1,0.99
975,180,29,2423,20230225,0.99,1,0.99
976,180,29,2432,20230225,0.99,1,0.99
977,180,29,2441,20230225,0.99,1,0.99
978,180,29,2450,20230225,0.99,1,0.99
979,180,29,2459,20230225,0.99,1,0.99
980,180,29,2468,20230225,0.99,1,0.99
981,180,29,2477,20230225,0.99,1,0.99
982,180,29,2486,20230225,0.99,1,0.99
983,180,29,2495,20230225,0.99,1,0.99
984,180,29,2504,20230225,0.99,1,0.99
985,180,29,2513,20230225,0.99,1,0.99
986,181,43,2527,20230305,0.99,1,0.99
987,182,44,2528,20230318,0.99,1,0.99
988,182,44,2529,20230318,0.99,1,0.99
989,183,46,2531,20230318,0.99,1,0.99
990,183,46,2533,20230318,0.99,1,0.99
991,184,48,2535,20230319,0.99,1,0.99
992,184,48,2537,20230319,0.99,1,0.99
993,184,48,2539,20230319,0.99,1,0.99
994,184,48,2541,20230319,0.99,1,0.99
995,185,52,2545,20230320,0.99,1,0.99
996,185,52,2549,20230320,0.99,1,0.99
997,185,52,2553,20230320,0.99,1,0.99
998,185,52,2557,20230320,0.99,1,0.99
999,185,52,2561,20230320,0.99,1,0.99
1000,185,52,2565,20230320,0.99,1,0.99
1001,186,58,2571,20230323,0.99,1,0.99
1002,186,58,2577,20230323,0.99,1,0.99
1003,186,58,2583,20230323,0.99,1,0.99
1004,186,58,2589,20230323,0.99,1,0.99
1005,186,58,2595,20230323,0.99,1,0.99
1006,186,58,2601,20230323,0.99,1,0.99
1007,186,58,2607,20230323,0.99,1,0.99
1008,186,58,2613,20230323,0.99,1,0.99
1009,186,58,2619,20230323,0.99,1,0.99
1010,187,8,2628,20230328,0.99,1,0.99
1011,187,8,2637,20230328,0.99,1,0.99
1012,187,8,2646,20230328,0.99,1,0.99
1013,187,8,2655,20230328,0.99,1,0.99
1014,187,8,2664,20230328,0.99,1,0.99
1015,187,8,2673,20230328,0.99,1,0.99
1016,187,8,2682,20230328,0.99,1,0.99
1017,187,8,2691,20230328,0.99,1,0.99
1018,187,8,2700,20230328,0.99,1,0.99
1019,187,8,2709,20230328,0.99,1,0.99
1020,187,8,2718,20230328,0.99,1,0.99
1021,187,8,2727,20230328,0.99,1,0.99
1022,187,8,2736,20230328,0.99,1,0.99
1023,187,8,2745,20230328,0.99,1,0.99
1024,188,22,2759,20230405,0.99,1,0.99
1025,189,23,2760,20230418,0.99,1,0.99
1026,189,23,2761,20230418,0.99,1,0.99
1027,190,25,2763,20230418,0.99,1,0.99
1028,190,25,2765,20230418,0.99,1,0.99
1029,191,27,2767,20230419,0.99,1,0.99
1030,191,27,2769,20230419,0.99,1,0.99
1031,191,27,2771,20230419,0.99,1,0.99
1032,191,27,2773,20230419,0.99,1,0.99
1033,192,31,2777,20230420,0.99,1,0.99
1034,192,31,2781,20230420,0.99,1,0.99
1035,192,31,2785,20230420,0.99,1,0.99
1036,192,31,2789,20230420,0.99,1,0.99
1037,192,31,2793,20230420,0.99,1,0.99
1038,192,31,2797,20230420,0.99,1,0.99
1039,193,37,2803,20230423,0.99,1,0.99
1040,193,37,2809,20230423,0.99,1,0.99
1041,193,37,2815,20230423,0.99,1,0.99
1042,193,37,2821,20230423,1.99,1,1.99
1043,193,37,2827,20230423,1.99,1,1.99
1044,193,37,2833,20230423,1.99,1,1.99
1045,193,37,2839,20230423,1.99,1,1.99
1046,193,37,2845,20230423,1.99,1,1.99
1047,193,37,2851,20230423,1.99,1,1.99
1048,194,46,2860,20230428,1.99,1,1.99
1049,194,46,2869,20230428,1.99,1,1.99
1050,194,46,2878,20230428,1.99,1,1.99
1051,194,46,2887,20230428,1.99,1,1.99
1052,194,46,2896,20230428,1.99,1,1.99
1053,194,46,2905,20230428,1.99,1,1.99
1054,194,46,2914,20230428,1.99,1,1.99
1055,194,46,2923,20230428,1.99,1,1.99
1056,194,46,2932,20230428,0.99,1,0.99
1057,194,46,2941,20230428,0.99,1,0.99
1058,194,46,2950,20230428,0.99,1,0.99
1059,194,46,2959,20230428,0.99,1,0.99
1060,194,46,2968,20230428,0.99,1,0.99
1061,194,46,2977,20230428,0.99,1,0.99
1062,195,1,2991,20230506,0.99,1,0.99
1063,196,2,2992,20230519,0.99,1,0.99
1064,196,2,2993,20230519,0.99,1,0.99
1065,197,4,2995,20230519,0.99,1,0.99
1066,197,4,2997,20230519,0.99,1,0.99
1067,198,6,2999,20230520,0.99,1,0.99
1068,198,6,3001,20230520,0.99,1,0.99
1069,198,6,3003,20230520,0.99,1,0.99
1070,198,6,3005,20230520,0.99,1,0.99
1071,199,10,3009,20230521,0.99,1,0.99
1072,199,10,3013,20230521,0.99,1,0.99
1073,199,10,3017,20230521,0.99,1,0.99
1074,199,10,3021,20230521,0.99,1,0.99
1075,199,10,3025,20230521,0.99,1,0.99
1076,199,10,3029,20230521,0.99,1,0.99
1077,200,16,3035,20230524,0.99,1,0.99
1078,200,16,3041,20230524,0.99,1,0.99
1079,200,16,3047,20230524,0.99,1,0.99
1080,200,16,3053,20230524,0.99,1,0.99
1081,200,16,3059,20230524,0.99,1,0.99
1082,200,16,3065,20230524,0.99,1,0.99
1083,200,16,3071,20230524,0.99,1,0.99
1084,200,16,3077,20230524,0.99,1,0.99
1085,200,16,3083,20230524,0.99,1,0.99
1086,201,25,3092,20230529,0.99,1,0.99
1087,201,25,3101,20230529,0.99,1,0.99
1088,201,25,3110,20230529,0.99,1,0.99
1089,201,25,3119,20230529,0.99,1,0.99
1090,201,25,3128,20230529,0.99,1,0.99
1091,201,25,3137,20230529,0.99,1,0.99
1092,201,25,3146,20230529,0.99,1,0.99
1093,201,25,3155,20230529,0.99,1,0.99
1094,201,25,3164,20230529,0.99,1,0.99
1095,201,25,3173,20230529,1.99,1,1.99
1096,201,25,3182,20230529,1.99,1,1.99
1097,201,25,3191,20230529,1.99,1,1.99
1098,201,25,3200,20230529,1.99,1,1.99
1099,201,25,3209,20230529,1.99,1,1.99
1100,202,39,3223,20230606,1.99,1,1.99
1101,203,40,3224,20230619,1.99,1,1.99
1102,203,40,3225,20230619,0.99,1,0.99
1103,204,42,3227,20230619,1.99,1,1.99
1104,204,42,3229,20230619,1.99,1,1.99
1105,205,44,3231,20230620,1.99,1,1.99
1106,205,44,3233,20230620,1.99,1,1.99
1107,205,44,3235,20230620,1.99,1,1.99
1108,205,44,3237,20230620,1.99,1,1.99
1109,206,48,3241,20230621,1.99,1,1.99
1110,206,48,3245,20230621,1.99,1,1.99
1111,206,48,3249,20230621,1.99,1,1.99
1112,206,48,3253,20230621,0.99,1,0.99
1113,206,48,3257,20230621,0.99,1,0.99
1114,206,48,3261,20230621,0.99,1,0.99
1115,207,54,3267,20230624,0.99,1,0.99
1116,207,54,3273,20230624,0.99,1,0.99
1117,207,54,3279,20230624,0.99,1,0.99
1118,207,54,3285,20230624,0.99,1,0.99
1119,207,54,3291,20230624,0.99,1,0.99
1120,207,54,3297,20230624,0.99,1,0.99
1121,207,54,3303,20230624,0.99,1,0.99
1122,207,54,3309,20230624,0.99,1,0.99
1123,207,54,3315,20230624,0.99,1,0.99
1124,208,4,3324,20230629,0.99,1,0.99
1125,208,4,3333,20230629,0.99,1,0.99
1126,208,4,3342,20230629,1.99,1,1.99
1127,208,4,3351,20230629,0.99,1,0.99
1128,208,4,3360,20230629,1.99,1,1.99
1129,208,4,3369,20230629,0.99,1,0.99
1130,208,4,3378,20230629,0.99,1,0.99
1131,208,4,3387,20230629,0.99,1,0.99
1132,208,4,3396,20230629,0.99,1,0.99
1133,208,4,3405,20230629,0.99,1,0.99
1134,208,4,3414,20230629,0.99,1,0.99
1135,208,4,3423,20230629,0.99,1,0.99
1136,208,4,3432,20230629,0.99,1,0.99
1137,208,4,3441,20230629,0.99,1,0.99
1138,209,18,3455,20230707,0.99,1,0.99
1139,210,19,3456,20230720,0.99,1,0.99
1140,210,19,3457,20230720,0.99,1,0.99
1141,211,21,3459,20230720,0.99,1,0.99
1142,211,21,3461,20230720,0.99,1,0.99
1143,212,23,3463,20230721,0.99,1,0.99
1144,212,23,3465,20230721,0.99,1,0.99
1145,212,23,3467,20230721,0.99,1,0.99
1146,212,23,3469,20230721,0.99,1,0.99
1147,213,27,3473,20230722,0.99,1,0.99
1148,213,27,3477,20230722,0.99,1,0.99
1149,213,27,3481,20230722,0.99,1,0.99
1150,213,27,3485,20230722,0.99,1,0.99
1151,213,27,3489,20230722,0.99,1,0.99
1152,213,27,3493,20230722,0.99,1,0.99
1153,214,33,3499,20230725,0.99,1,0.99
1154,214,33,2,20230725,0.99,1,0.99
1155,214,33,8,20230725,0.99,1,0.99
1156,214,33,14,20230725,0.99,1,0.99
1157,214,33,20,20230725,0.99,1,0.99
1158,214,33,26,20230725,0.99,1,0.99
1159,214,33,32,20230725,0.99,1,0.99
1160,214,33,38,20230725,0.99,1,0.99
1161,214,33,44,20230725,0.99,1,0.99
1162,215,42,53,20230730,0.99,1,0.99
1163,215,42,62,20230730,0.99,1,0.99
1164,215,42,71,20230730,0.99,1,0.99
1165,215,42,80,20230730,0.99,1,0.99
1166,215,42,89,20230730,0.99,1,0.99
1167,215,42,98,20230730,0.99,1,0.99
1168,215,42,107,20230730,0.99,1,0.99
1169,215,42,116,20230730,0.99,1,0.99
1170,215,42,125,20230730,0.99,1,0.99
1171,215,42,134,20230730,0.99,1,0.99
1172,215,42,143,20230730,0.99,1,0.99
1173,215,42,152,20230730,0.99,1,0.99
1174,215,42,161,20230730,0.99,1,0.99
1175,215,42,170,20230730,0.99,1,0.99
1176,216,56,184,20230807,0.99,1,0.99
1177,217,57,185,20230820,0.99,1,0.99
1178,217,57,186,20230820,0.99,1,0.99
1179,218,59,188,20230820,0.99,1,0.99
1180,218,59,190,20230820,0.99,1,0.99
1181,219,2,192,20230821,0.99,1,0.99
1182,219,2,194,20230821,0.99,1,0.99
1183,219,2,196,20230821,0.99,1,0.99
1184,219,2,198,20230821,0.99,1,0.99
1185,220,6,202,20230822,0.99,1,0.99
1186,220,6,206,20230822,0.99,1,0.99
1187,220,6,210,20230822,0.99,1,0.99
1188,220,6,214,20230822,0.99,1,0.99
1189,220,6,218,20230822,0.99,1,0.99
1190,220,6,222,20230822,0.99,1,0.99
1191,221,12,228,20230825,0.99,1,0.99
1192,221,12,234,20230825,0.99,1,0.99
1193,221,12,240,20230825,0.99,1,0.99
1194,221,12,246,20230825,0.99,1,0.99
1195,221,12,252,20230825,0.99,1,0.99
1196,221,12,258,20230825,0.99,1,0.99
1197,221,12,264,20230825,0.99,1,0.99
1198,221,12,270,20230825,0.99,1,0.99
1199,221,12,276,20230825,0.99,1,0.99
1200,222,21,285,20230830,0.99,1,0.99
1201,222,21,294,20230830,0.99,1,0.99
1202,222,21,303,20230830,0.99,1,0.99
1203,222,21,312,20230830,0.99,1,0.99
1204,222,21,321,20230830,0.99,1,0.99
1205,222,21,330,20230830,0.99,1,0.99
1206,222,21,339,20230830,0.99,1,0.99
1207,222,21,348,20230830,0.99,1,0.99
1208,222,21,357,20230830,0.99,1,0.99
1209,222,21,366,20230830,0.99,1,0.99
1210,222,21,375,20230830,0.99,1,0.99
1211,222,21,384,20230830,0.99,1,0.99
1212,222,21,393,20230830,0.99,1,0.99
1213,222,21,402,20230830,0.99,1,0.99
1214,223,35,416,20230907,0.99,1,0.99
